date,product,category,region,channel,quantity,revenue,profit,profit_margin,year,month,quarter,year_month
2023-02-09,Webcam HD,Computers,North,Partner,3,5955.87,1771.16,29.74,2023,2,1,2023-02
2023-02-09,External SSD,Electronics,North,Online,25,41294.7,13910.65,33.69,2023,2,1,2023-02
2023-02-09,Monitor 4K,Computers,South,Online,45,30646.54,8684.76,28.34,2023,2,1,2023-02
2023-02-09,Smartphone X,Accessories,South,Retail,27,7472.44,1198.77,16.04,2023,2,1,2023-02
2023-02-10,Keyboard Mechanical,Audio,North,Online,37,35853.98,4211.57,11.75,2023,2,1,2023-02
2023-02-10,Keyboard Mechanical,Audio,Central,Partner,63,69824.88,10957.81,15.69,2023,2,1,2023-02
2023-02-10,Smart Watch,Computers,South,Partner,59,106930.71,35499.06,33.2,2023,2,1,2023-02
2023-02-10,Laptop Pro,Accessories,North,Online,24,34821.09,6217.9,17.86,2023,2,1,2023-02
2023-02-11,Smartphone X,Computers,East,Online,58,92680.07,30961.91,33.41,2023,2,1,2023-02
2023-02-11,Tablet Plus,Peripherals,North,Partner,80,7868.11,2771.65,35.23,2023,2,1,2023-02
2023-02-11,External SSD,Electronics,Central,Retail,11,7503.64,1823.32,24.3,2023,2,1,2023-02
2023-02-11,Wireless Headphones,Accessories,South,Partner,40,68439.16,12491.41,18.25,2023,2,1,2023-02
2023-02-11,Mouse Gaming,Computers,North,Partner,48,30940.94,5909.04,19.1,2023,2,1,2023-02
2023-02-12,Smartphone X,Peripherals,North,Direct,44,13867.67,4139.71,29.85,2023,2,1,2023-02
2023-02-12,Monitor 4K,Computers,East,Direct,97,95551.89,24667.94,25.82,2023,2,1,2023-02
2023-02-12,Printer Laser,Accessories,North,Partner,69,133915.95,21723.02,16.22,2023,2,1,2023-02
2023-02-12,Mouse Gaming,Electronics,West,Online,31,26136.94,5829.98,22.31,2023,2,1,2023-02
2023-02-12,External SSD,Audio,East,Direct,96,119273.71,32392.39,27.16,2023,2,1,2023-02
2023-02-12,Monitor 4K,Audio,South,Direct,48,80016.4,9058.26,11.32,2023,2,1,2023-02
2023-02-12,External SSD,Peripherals,East,Online,59,52819.53,14261.21,27.0,2023,2,1,2023-02
2023-02-12,Keyboard Mechanical,Peripherals,South,Partner,65,79934.49,11611.15,14.53,2023,2,1,2023-02
2023-02-12,Laptop Pro,Audio,South,Online,34,64049.86,21498.26,33.56,2023,2,1,2023-02
2023-02-12,Laptop Pro,Audio,South,Online,3,3489.99,1383.08,39.63,2023,2,1,2023-02
2023-02-13,Tablet Plus,Accessories,East,Retail,30,35800.38,4361.36,12.18,2023,2,1,2023-02
2023-02-13,External SSD,Electronics,Central,Partner,13,21598.02,7703.49,35.67,2023,2,1,2023-02
2023-02-13,Laptop Pro,Computers,South,Retail,18,34400.18,8606.07,25.02,2023,2,1,2023-02
2023-02-13,External SSD,Computers,North,Online,79,96300.7,12306.93,12.78,2023,2,1,2023-02
2023-02-13,Keyboard Mechanical,Computers,North,Retail,60,84106.81,24153.46,28.72,2023,2,1,2023-02
2023-02-14,Keyboard Mechanical,Accessories,East,Partner,81,34489.55,10792.7,31.29,2023,2,1,2023-02
2023-02-14,Smart Watch,Peripherals,West,Retail,51,92180.0,20619.79,22.37,2023,2,1,2023-02
2023-02-14,Printer Laser,Peripherals,North,Retail,17,8060.45,1985.6,24.63,2023,2,1,2023-02
2023-02-14,Printer Laser,Peripherals,East,Direct,4,5218.06,617.02,11.82,2023,2,1,2023-02
2023-02-15,Smart Watch,Peripherals,West,Direct,65,68985.59,24771.82,35.91,2023,2,1,2023-02
2023-02-15,Desktop Computer,Peripherals,North,Retail,67,122702.37,26973.67,21.98,2023,2,1,2023-02
2023-02-15,Monitor 4K,Audio,East,Direct,53,55465.21,19894.02,35.87,2023,2,1,2023-02
2023-02-15,Wireless Headphones,Computers,South,Partner,54,63789.18,20701.19,32.45,2023,2,1,2023-02
2023-02-15,External SSD,Computers,East,Online,57,11461.81,1535.36,13.4,2023,2,1,2023-02
2023-02-15,Monitor 4K,Audio,South,Retail,29,46852.3,14507.0,30.96,2023,2,1,2023-02
2023-02-15,Printer Laser,Audio,North,Retail,9,6842.09,2631.89,38.47,2023,2,1,2023-02
2023-02-16,Laptop Pro,Computers,East,Direct,20,21253.98,5991.03,28.19,2023,2,1,2023-02
2023-02-16,Mouse Gaming,Electronics,Central,Direct,60,51323.27,15307.5,29.83,2023,2,1,2023-02
2023-02-16,Webcam HD,Audio,East,Online,91,158213.46,16998.65,10.74,2023,2,1,2023-02
2023-02-16,Smart Watch,Peripherals,North,Retail,21,20551.28,5762.84,28.04,2023,2,1,2023-02
2023-02-16,Smart Watch,Computers,Central,Partner,15,16308.0,3007.54,18.44,2023,2,1,2023-02
2023-02-16,Laptop Pro,Computers,South,Partner,57,42589.17,16461.85,38.65,2023,2,1,2023-02
2023-02-16,Laptop Pro,Peripherals,East,Retail,83,116979.83,39856.75,34.07,2023,2,1,2023-02
2023-02-16,Tablet Plus,Audio,North,Retail,33,47803.56,8656.24,18.11,2023,2,1,2023-02
2023-02-17,Webcam HD,Accessories,South,Direct,9,16814.13,1805.43,10.74,2023,2,1,2023-02
2023-02-17,Monitor 4K,Audio,East,Direct,24,32396.13,11424.03,35.26,2023,2,1,2023-02
2023-02-17,Mouse Gaming,Accessories,South,Online,57,81366.91,27640.02,33.97,2023,2,1,2023-02
2023-02-17,External SSD,Peripherals,South,Partner,42,66767.24,11627.61,17.42,2023,2,1,2023-02
2023-02-17,External SSD,Computers,North,Direct,74,8901.56,3442.23,38.67,2023,2,1,2023-02
2023-02-17,Desktop Computer,Electronics,East,Partner,19,14837.86,2570.8,17.33,2023,2,1,2023-02
2023-02-17,Mouse Gaming,Electronics,North,Retail,3,2645.12,1009.52,38.17,2023,2,1,2023-02
2023-02-17,Smartphone X,Audio,North,Retail,39,33302.85,3755.21,11.28,2023,2,1,2023-02
2023-02-18,Tablet Plus,Accessories,East,Direct,80,153169.36,57781.53,37.72,2023,2,1,2023-02
2023-02-18,Wireless Headphones,Electronics,East,Online,93,114291.85,38471.06,33.66,2023,2,1,2023-02
2023-02-18,Wireless Headphones,Accessories,Central,Online,17,22089.45,4150.68,18.79,2023,2,1,2023-02
2023-02-18,Desktop Computer,Accessories,South,Direct,75,138974.46,22558.02,16.23,2023,2,1,2023-02
2023-02-18,Keyboard Mechanical,Computers,North,Direct,46,29340.35,6991.66,23.83,2023,2,1,2023-02
2023-02-18,Smartphone X,Computers,Central,Retail,74,31030.18,6178.91,19.91,2023,2,1,2023-02
2023-02-18,Desktop Computer,Audio,Central,Partner,53,74613.47,10801.44,14.48,2023,2,1,2023-02
2023-02-18,Monitor 4K,Accessories,West,Direct,16,27278.58,9627.23,35.29,2023,2,1,2023-02
2023-02-18,Keyboard Mechanical,Accessories,West,Retail,40,17209.02,3830.73,22.26,2023,2,1,2023-02
2023-02-18,Printer Laser,Accessories,East,Retail,4,6329.48,1513.21,23.91,2023,2,1,2023-02
2023-02-19,Webcam HD,Computers,South,Online,16,7266.06,2615.92,36.0,2023,2,1,2023-02
2023-02-19,Wireless Headphones,Electronics,Central,Online,9,9533.55,2252.57,23.63,2023,2,1,2023-02
2023-02-19,Laptop Pro,Audio,East,Partner,72,78161.18,15702.54,20.09,2023,2,1,2023-02
2023-02-19,Wireless Headphones,Accessories,South,Retail,21,34989.92,13290.45,37.98,2023,2,1,2023-02
2023-02-19,Tablet Plus,Accessories,South,Retail,38,23774.56,5864.18,24.67,2023,2,1,2023-02
2023-02-20,Printer Laser,Computers,South,Retail,83,9087.32,2710.77,29.83,2023,2,1,2023-02
2023-02-20,Printer Laser,Audio,East,Partner,39,3488.71,674.31,19.33,2023,2,1,2023-02
2023-02-20,Monitor 4K,Peripherals,Central,Direct,47,16426.52,1661.45,10.11,2023,2,1,2023-02
2023-02-20,Printer Laser,Accessories,East,Retail,70,74455.69,17031.38,22.87,2023,2,1,2023-02
2023-02-20,Mouse Gaming,Computers,East,Retail,69,136010.99,29739.88,21.87,2023,2,1,2023-02
2023-02-20,Wireless Headphones,Audio,Central,Direct,81,22029.58,7159.96,32.5,2023,2,1,2023-02
2023-02-20,Wireless Headphones,Audio,North,Online,36,30227.36,10059.43,33.28,2023,2,1,2023-02
2023-02-20,Smartphone X,Electronics,East,Online,27,50754.57,9610.08,18.93,2023,2,1,2023-02
2023-02-20,Wireless Headphones,Accessories,West,Direct,100,177457.53,61806.03,34.83,2023,2,1,2023-02
2023-02-21,Smart Watch,Computers,South,Retail,57,17364.47,4330.84,24.94,2023,2,1,2023-02
2023-02-21,Mouse Gaming,Electronics,Central,Retail,50,43175.13,9508.58,22.02,2023,2,1,2023-02
2023-02-21,Mouse Gaming,Computers,Central,Direct,31,25928.09,3205.99,12.36,2023,2,1,2023-02
2023-02-21,Wireless Headphones,Computers,West,Retail,100,192960.49,48026.89,24.89,2023,2,1,2023-02
2023-02-21,Tablet Plus,Electronics,West,Online,7,1795.9,225.99,12.58,2023,2,1,2023-02
2023-02-21,Webcam HD,Peripherals,South,Retail,53,8074.96,1607.63,19.91,2023,2,1,2023-02
2023-02-22,Monitor 4K,Accessories,East,Direct,24,14714.93,1990.43,13.53,2023,2,1,2023-02
2023-02-22,Mouse Gaming,Accessories,West,Retail,71,76724.94,24127.98,31.45,2023,2,1,2023-02
2023-02-22,Tablet Plus,Audio,South,Partner,64,56702.25,14148.67,24.95,2023,2,1,2023-02
2023-02-22,Monitor 4K,Peripherals,West,Retail,53,42805.2,11315.99,26.44,2023,2,1,2023-02
2023-02-22,Monitor 4K,Audio,West,Retail,15,11668.55,2349.9,20.14,2023,2,1,2023-02
2023-02-22,Mouse Gaming,Peripherals,North,Direct,56,85627.38,28179.28,32.91,2023,2,1,2023-02
2023-02-23,Webcam HD,Audio,East,Online,67,96294.54,34218.25,35.53,2023,2,1,2023-02
2023-02-23,Tablet Plus,Peripherals,West,Direct,42,56550.58,10788.01,19.08,2023,2,1,2023-02
2023-02-24,Monitor 4K,Electronics,South,Direct,20,38186.34,10070.76,26.37,2023,2,1,2023-02
2023-02-24,Printer Laser,Peripherals,East,Online,12,1848.91,196.62,10.63,2023,2,1,2023-02
2023-02-25,Keyboard Mechanical,Audio,South,Partner,45,78165.06,12752.84,16.32,2023,2,1,2023-02
2023-02-25,Webcam HD,Computers,Central,Partner,4,1891.09,364.92,19.3,2023,2,1,2023-02
2023-02-25,Smartphone X,Audio,East,Partner,45,16687.8,6384.46,38.26,2023,2,1,2023-02
2023-02-25,Desktop Computer,Accessories,Central,Partner,70,70520.89,18380.17,26.06,2023,2,1,2023-02
2023-02-25,Webcam HD,Electronics,North,Direct,14,20580.23,3593.24,17.46,2023,2,1,2023-02
2023-02-25,Tablet Plus,Peripherals,South,Partner,81,88814.59,33570.7,37.8,2023,2,1,2023-02
2023-02-26,External SSD,Accessories,West,Online,75,147051.64,23249.4,15.81,2023,2,1,2023-02
2023-02-26,Keyboard Mechanical,Computers,Central,Direct,8,7526.06,2014.27,26.76,2023,2,1,2023-02
2023-02-26,Laptop Pro,Computers,Central,Direct,95,131079.61,13819.52,10.54,2023,2,1,2023-02
2023-02-26,Smartphone X,Audio,Central,Retail,86,16887.02,2668.15,15.8,2023,2,1,2023-02
2023-02-26,Desktop Computer,Accessories,West,Direct,100,146330.26,51729.14,35.35,2023,2,1,2023-02
2023-02-26,Smartphone X,Accessories,Central,Partner,53,92272.2,34051.39,36.9,2023,2,1,2023-02
2023-02-26,Mouse Gaming,Computers,South,Partner,4,6686.88,1812.6,27.11,2023,2,1,2023-02
2023-02-26,Smartphone X,Accessories,West,Online,75,64484.43,15340.97,23.79,2023,2,1,2023-02
2023-02-26,Keyboard Mechanical,Audio,South,Direct,91,54480.92,14040.63,25.77,2023,2,1,2023-02
2023-02-26,Wireless Headphones,Peripherals,North,Partner,25,43474.75,7726.97,17.77,2023,2,1,2023-02
2023-02-26,Smart Watch,Peripherals,Central,Retail,52,41611.3,16394.19,39.4,2023,2,1,2023-02
2023-02-26,Mouse Gaming,Accessories,North,Online,60,47805.73,13660.01,28.57,2023,2,1,2023-02
2023-02-26,Monitor 4K,Accessories,West,Direct,83,15083.56,2919.11,19.35,2023,2,1,2023-02
2023-02-27,Webcam HD,Computers,South,Retail,76,99845.87,12528.91,12.55,2023,2,1,2023-02
2023-02-27,Keyboard Mechanical,Peripherals,East,Retail,14,4666.15,1455.27,31.19,2023,2,1,2023-02
2023-02-27,Wireless Headphones,Peripherals,West,Partner,23,43093.99,6586.06,15.28,2023,2,1,2023-02
2023-02-27,Tablet Plus,Peripherals,East,Retail,94,154233.62,42080.04,27.28,2023,2,1,2023-02
2023-02-27,Webcam HD,Accessories,West,Retail,55,79537.11,16773.5,21.09,2023,2,1,2023-02
2023-02-28,Monitor 4K,Electronics,Central,Partner,60,112858.2,22669.38,20.09,2023,2,1,2023-02
2023-02-28,Wireless Headphones,Computers,East,Online,30,39471.46,12822.53,32.49,2023,2,1,2023-02
2023-02-28,Printer Laser,Peripherals,East,Online,33,63564.99,14181.83,22.31,2023,2,1,2023-02
2023-02-28,Tablet Plus,Accessories,West,Partner,36,69194.46,8109.52,11.72,2023,2,1,2023-02
2023-02-28,Mouse Gaming,Computers,South,Online,9,8238.57,1538.82,18.68,2023,2,1,2023-02
2023-02-28,Smart Watch,Computers,Central,Partner,35,9531.87,3347.07,35.11,2023,2,1,2023-02
2023-02-28,Webcam HD,Electronics,East,Retail,36,53079.46,8122.25,15.3,2023,2,1,2023-02
2023-02-28,External SSD,Computers,Central,Online,16,22891.94,2882.46,12.59,2023,2,1,2023-02
2023-02-28,Tablet Plus,Accessories,East,Retail,23,3663.84,1366.87,37.31,2023,2,1,2023-02
2023-03-01,Smartphone X,Accessories,Central,Online,68,110608.91,32274.19,29.18,2023,3,1,2023-03
2023-03-01,Desktop Computer,Peripherals,Central,Direct,58,92508.63,24207.15,26.17,2023,3,1,2023-03
2023-03-01,Wireless Headphones,Computers,North,Online,96,47317.97,15414.81,32.58,2023,3,1,2023-03
2023-03-02,Keyboard Mechanical,Accessories,West,Partner,20,29879.93,3315.27,11.1,2023,3,1,2023-03
2023-03-02,Smart Watch,Peripherals,West,Online,52,57869.6,17640.86,30.48,2023,3,1,2023-03
2023-03-02,Smart Watch,Accessories,North,Partner,76,110667.55,28990.01,26.2,2023,3,1,2023-03
2023-03-02,Monitor 4K,Audio,Central,Online,51,66608.26,18074.68,27.14,2023,3,1,2023-03
2023-03-02,Smartphone X,Electronics,East,Partner,57,62637.11,23619.32,37.71,2023,3,1,2023-03
2023-03-03,Smart Watch,Accessories,South,Direct,26,4818.5,1364.07,28.31,2023,3,1,2023-03
2023-03-03,Tablet Plus,Audio,South,Retail,19,1904.26,685.37,35.99,2023,3,1,2023-03
2023-03-03,External SSD,Audio,North,Direct,96,7046.2,2130.42,30.24,2023,3,1,2023-03
2023-03-03,Smart Watch,Computers,North,Direct,22,20773.04,6815.67,32.81,2023,3,1,2023-03
2023-03-03,Tablet Plus,Peripherals,Central,Online,93,85008.83,33085.28,38.92,2023,3,1,2023-03
2023-03-03,Printer Laser,Audio,Central,Partner,15,6712.32,2445.91,36.44,2023,3,1,2023-03
2023-03-04,Laptop Pro,Computers,North,Partner,31,60669.49,22858.04,37.68,2023,3,1,2023-03
2023-03-04,Laptop Pro,Audio,East,Retail,84,55004.86,19407.78,35.28,2023,3,1,2023-03
2023-03-04,Printer Laser,Electronics,East,Direct,33,40760.78,5158.77,12.66,2023,3,1,2023-03
2023-03-04,Laptop Pro,Electronics,Central,Direct,38,20326.21,6568.07,32.31,2023,3,1,2023-03
2023-03-04,Keyboard Mechanical,Computers,Central,Online,26,5333.61,954.6,17.9,2023,3,1,2023-03
2023-03-05,Keyboard Mechanical,Electronics,East,Online,23,23779.02,2657.13,11.17,2023,3,1,2023-03
2023-03-05,Keyboard Mechanical,Electronics,West,Partner,67,83476.22,9105.32,10.91,2023,3,1,2023-03
2023-03-05,External SSD,Accessories,East,Direct,93,128907.47,38491.43,29.86,2023,3,1,2023-03
2023-03-06,Mouse Gaming,Peripherals,Central,Retail,37,39960.59,15415.9,38.58,2023,3,1,2023-03
2023-03-06,Printer Laser,Computers,South,Online,49,40434.85,4406.16,10.9,2023,3,1,2023-03
2023-03-06,Smart Watch,Accessories,North,Retail,86,168293.09,60912.52,36.19,2023,3,1,2023-03
2023-03-06,Keyboard Mechanical,Audio,North,Retail,77,108984.22,28496.33,26.15,2023,3,1,2023-03
2023-03-06,Smart Watch,Accessories,South,Online,67,90700.71,33769.49,37.23,2023,3,1,2023-03
2023-03-07,Keyboard Mechanical,Peripherals,North,Online,68,105625.81,34803.59,32.95,2023,3,1,2023-03
2023-03-07,Keyboard Mechanical,Electronics,East,Online,22,41782.27,5142.43,12.31,2023,3,1,2023-03
2023-03-07,Keyboard Mechanical,Audio,East,Online,29,27010.91,10362.05,38.36,2023,3,1,2023-03
2023-03-07,Keyboard Mechanical,Electronics,South,Direct,80,34261.79,6492.26,18.95,2023,3,1,2023-03
2023-03-07,External SSD,Audio,North,Partner,61,19432.6,3420.43,17.6,2023,3,1,2023-03
2023-03-07,Mouse Gaming,Audio,South,Direct,73,19114.67,7427.61,38.86,2023,3,1,2023-03
2023-03-08,Desktop Computer,Computers,East,Retail,36,17546.56,4958.52,28.26,2023,3,1,2023-03
2023-03-08,Webcam HD,Peripherals,South,Online,30,50392.82,16883.23,33.5,2023,3,1,2023-03
2023-03-08,Smartphone X,Peripherals,West,Online,4,5968.13,2369.1,39.7,2023,3,1,2023-03
2023-03-08,Wireless Headphones,Audio,South,Online,43,78040.79,10672.73,13.68,2023,3,1,2023-03
2023-03-09,Smartphone X,Audio,West,Direct,69,118643.69,27540.14,23.21,2023,3,1,2023-03
2023-03-09,Smart Watch,Accessories,East,Direct,90,132828.25,16617.82,12.51,2023,3,1,2023-03
2023-03-09,Smart Watch,Peripherals,West,Retail,68,106896.48,38888.92,36.38,2023,3,1,2023-03
2023-03-09,Smart Watch,Audio,West,Retail,32,24671.27,8923.63,36.17,2023,3,1,2023-03
2023-03-09,Laptop Pro,Electronics,East,Direct,2,107.58,31.06,28.87,2023,3,1,2023-03
2023-03-09,Tablet Plus,Audio,Central,Partner,67,98200.54,26654.19,27.14,2023,3,1,2023-03
2023-03-09,Smart Watch,Electronics,Central,Direct,24,10461.75,1724.73,16.49,2023,3,1,2023-03
2023-03-09,Desktop Computer,Computers,North,Partner,65,80638.28,8980.63,11.14,2023,3,1,2023-03
2023-03-10,Printer Laser,Accessories,South,Direct,85,144826.14,20546.48,14.19,2023,3,1,2023-03
2023-03-10,Smartphone X,Peripherals,North,Retail,2,208.3,51.37,24.66,2023,3,1,2023-03
2023-03-10,Desktop Computer,Audio,East,Online,79,71615.66,9286.49,12.97,2023,3,1,2023-03
2023-03-10,Smart Watch,Computers,North,Partner,73,107720.55,13057.36,12.12,2023,3,1,2023-03
2023-03-10,Smartphone X,Peripherals,North,Direct,91,110626.93,40009.75,36.17,2023,3,1,2023-03
2023-03-10,Smart Watch,Accessories,North,Direct,19,35404.51,12463.19,35.2,2023,3,1,2023-03
2023-03-10,External SSD,Computers,West,Retail,44,69206.27,26698.41,38.58,2023,3,1,2023-03
2023-03-10,Laptop Pro,Accessories,North,Online,77,58395.41,7464.33,12.78,2023,3,1,2023-03
2023-03-10,Wireless Headphones,Computers,South,Direct,17,8544.55,3300.4,38.63,2023,3,1,2023-03
2023-03-10,External SSD,Audio,South,Online,92,50334.43,14627.31,29.06,2023,3,1,2023-03
2023-03-10,Laptop Pro,Accessories,South,Retail,69,96833.78,23005.58,23.76,2023,3,1,2023-03
2023-03-10,Smart Watch,Electronics,North,Online,83,141589.78,18804.37,13.28,2023,3,1,2023-03
2023-03-11,Tablet Plus,Peripherals,Central,Direct,75,66515.27,8720.54,13.11,2023,3,1,2023-03
2023-03-11,Printer Laser,Accessories,East,Direct,28,42201.12,6551.39,15.52,2023,3,1,2023-03
2023-03-11,Laptop Pro,Accessories,South,Direct,76,119325.13,28898.52,24.22,2023,3,1,2023-03
2023-03-11,Keyboard Mechanical,Peripherals,North,Retail,97,51582.88,11557.28,22.41,2023,3,1,2023-03
2023-03-12,Keyboard Mechanical,Electronics,North,Retail,73,101982.77,13020.4,12.77,2023,3,1,2023-03
2023-03-12,Desktop Computer,Accessories,South,Retail,21,9309.67,2115.95,22.73,2023,3,1,2023-03
2023-03-12,Wireless Headphones,Accessories,North,Online,18,33124.16,10487.54,31.66,2023,3,1,2023-03
2023-03-12,Desktop Computer,Computers,West,Direct,43,52440.07,18647.83,35.56,2023,3,1,2023-03
2023-03-12,Monitor 4K,Computers,South,Retail,91,59516.41,17821.46,29.94,2023,3,1,2023-03
2023-03-12,External SSD,Audio,North,Partner,97,135743.03,26363.7,19.42,2023,3,1,2023-03
2023-03-12,Keyboard Mechanical,Electronics,East,Direct,18,7217.34,2379.91,32.97,2023,3,1,2023-03
2023-03-12,Mouse Gaming,Accessories,North,Direct,14,23149.63,5325.74,23.01,2023,3,1,2023-03
2023-03-13,Webcam HD,Computers,East,Partner,37,42575.85,12758.6,29.97,2023,3,1,2023-03
2023-03-13,Tablet Plus,Computers,Central,Direct,28,11325.55,4447.91,39.27,2023,3,1,2023-03
2023-03-13,Tablet Plus,Electronics,East,Retail,77,103958.09,25007.46,24.06,2023,3,1,2023-03
2023-03-13,Mouse Gaming,Electronics,North,Online,44,28973.93,10908.36,37.65,2023,3,1,2023-03
2023-03-13,Mouse Gaming,Computers,North,Direct,100,191060.29,46737.15,24.46,2023,3,1,2023-03
2023-03-13,Laptop Pro,Electronics,West,Direct,10,17312.29,5798.11,33.49,2023,3,1,2023-03
2023-03-13,Keyboard Mechanical,Audio,Central,Online,83,89069.35,30009.12,33.69,2023,3,1,2023-03
2023-03-14,External SSD,Peripherals,Central,Retail,2,3568.89,1213.1,33.99,2023,3,1,2023-03
2023-03-14,Mouse Gaming,Audio,East,Partner,21,22962.51,7516.77,32.73,2023,3,1,2023-03
2023-03-14,Printer Laser,Accessories,East,Online,33,26199.64,3506.85,13.39,2023,3,1,2023-03
2023-03-14,Monitor 4K,Accessories,Central,Online,97,60949.99,11028.1,18.09,2023,3,1,2023-03
2023-03-15,Laptop Pro,Computers,East,Partner,60,54380.95,16673.39,30.66,2023,3,1,2023-03
2023-03-15,Monitor 4K,Electronics,West,Online,10,9465.21,3394.54,35.86,2023,3,1,2023-03
2023-03-15,Desktop Computer,Electronics,Central,Retail,87,60972.02,12119.55,19.88,2023,3,1,2023-03
2023-03-16,Smartphone X,Peripherals,North,Online,31,21671.54,5228.9,24.13,2023,3,1,2023-03
2023-03-16,Keyboard Mechanical,Computers,West,Partner,51,27920.08,4330.22,15.51,2023,3,1,2023-03
2023-03-16,Laptop Pro,Audio,East,Online,8,8842.15,3363.33,38.04,2023,3,1,2023-03
2023-03-16,Wireless Headphones,Peripherals,Central,Retail,43,42347.2,8086.47,19.1,2023,3,1,2023-03
2023-03-16,Smartphone X,Peripherals,West,Retail,28,13451.98,2226.86,16.55,2023,3,1,2023-03
2023-03-16,Laptop Pro,Audio,Central,Online,28,5400.04,1359.54,25.18,2023,3,1,2023-03
2023-03-16,Smart Watch,Peripherals,North,Direct,78,90503.53,25044.72,27.67,2023,3,1,2023-03
2023-03-16,Wireless Headphones,Audio,West,Retail,63,112622.04,23360.63,20.74,2023,3,1,2023-03
2023-03-16,Tablet Plus,Peripherals,Central,Direct,46,83412.16,11530.55,13.82,2023,3,1,2023-03
2023-03-16,Monitor 4K,Electronics,South,Retail,42,69380.8,8932.87,12.88,2023,3,1,2023-03
2023-03-17,Printer Laser,Peripherals,East,Online,63,19088.54,6564.29,34.39,2023,3,1,2023-03
2023-03-17,External SSD,Peripherals,East,Retail,54,63413.78,23014.11,36.29,2023,3,1,2023-03
2023-03-17,Desktop Computer,Electronics,Central,Online,57,18677.98,2957.12,15.83,2023,3,1,2023-03
2023-03-17,Laptop Pro,Computers,East,Online,30,35135.29,13115.86,37.33,2023,3,1,2023-03
2023-03-17,External SSD,Electronics,South,Retail,39,63637.35,7989.94,12.56,2023,3,1,2023-03
2023-03-17,Keyboard Mechanical,Accessories,West,Online,21,36291.59,9966.11,27.46,2023,3,1,2023-03
2023-03-17,Wireless Headphones,Electronics,Central,Retail,97,72517.87,28727.28,39.61,2023,3,1,2023-03
2023-03-18,Laptop Pro,Accessories,South,Online,48,16192.91,6047.69,37.35,2023,3,1,2023-03
2023-03-18,External SSD,Peripherals,North,Direct,17,22810.02,3901.23,17.1,2023,3,1,2023-03
2023-03-18,Mouse Gaming,Peripherals,East,Partner,98,143514.51,23048.39,16.06,2023,3,1,2023-03
